BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE,PRICE_LOG,SQFT_LOG,PRICE_PER_SQFT,PRICE_PER_SQFT_LOG,BEDS_PER_SQFT,BATH_PER_SQFT,DIST_TO_MANHATTAN,DIST_TO_JFK_AIRPORT,DIST_TO_LAGUARDIA_AIRPORT,DIST_TO_TIMES_SQUARE,LOCALITY_GROUPED,SUBLOCALITY_GROUPED,BEDS_TIMES_BATH,SQFT_TIMES_DISTANCE
Brokered by Better Homes and Gardens Real Estate Safari Realty,House for sale,1250000,4,4.0,3300.0,24 Gianna Ct,"Staten Island, NY 10306","24 Gianna CtStaten Island, NY 10306",United States,New York,Richmond County,Staten Island,Gianna Court,"24 Gianna Ct, Staten Island, NY 10306, USA",40.5675492,-74.140764,14.038654909278163,8.101980731853192,378.7878787878788,5.939612883145042,0.0012121212121212,0.0012121212121212,0.2742518869153699,0.3700869592361324,0.3391029182366956,0.2457202004651653,New York,Richmond County,16.0,905.0312268207208
Brokered by East Coast REALTORS Inc,Co-op for sale,220000,1,1.0,2184.207862,61-88 Dry Harbor Rd Unit Lh,"Middle Village, NY 11379","61-88 Dry Harbor Rd Unit LhMiddle Village, NY 11379",United States,New York,Queens County,Queens,Dry Harbor Road,"61-88 Dry Harbor Rd, Flushing, NY 11379, USA",40.7257927,-73.8727767,12.301387370778713,7.6894662343551055,100.72301442892616,4.6222535746894025,0.0004578318837678,0.0004578318837678,0.11389149492468,0.1268963903197456,0.0511219383061694,0.1172341781912594,New York,Queens County,1.0,248.7626986294194
Brokered by UNITED NATIONAL REALTY,House for sale,668888,3,2.0,2184.207862,87 Hewitt Ave,"Staten Island, NY 10301","87 Hewitt AveStaten Island, NY 10301",United States,New York,Richmond County,Staten Island,Hewitt Avenue,"87 Hewitt Ave, Staten Island, NY 10301, USA",40.6078478,-74.0994376,13.413373406061728,7.6894662343551055,306.2382530697071,5.727623515232619,0.0013734956513035,0.0009156637675356,0.2171594245217092,0.3230741445219723,0.28178140076769,0.188487293626388,New York,Richmond County,6.0,474.3213223477129
Brokered by Serhant,Townhouse for sale,899000,4,3.0,1960.0,88-47 247 St,"Queens, NY 11426","88-47 247 StQueens, NY 11426",United States,New York,Queens County,Queens,247th Street,"88-47 247th St, Jamaica, NY 11426, USA",40.727846,-73.720774,13.70903942580019,7.581209826196346,458.6734693877551,6.1305163882638825,0.0020408163265306,0.0015306122448979,0.2564491879339743,0.1038098280125657,0.1608866122211434,0.2664378328841422,New York,Queens County,12.0,502.6404083505898
Brokered by Myrta55 Real Estate - Myrta 55 Real Estate,Condo for sale,539000,2,1.0,708.0,307 72nd St Apt 4B,"Brooklyn, NY 11209","307 72nd St Apt 4BBrooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,307,"307 72nd St #4b, Brooklyn, NY 11209, USA",40.633546,-74.0266446,13.197472705176985,6.563855526532128,761.2994350282486,6.636339437852997,0.0028248587570621,0.001412429378531,0.1595007918010396,0.2486655237566341,0.209405690527166,0.1310788931337141,Kings County,Brooklyn,2.0,112.92656059513608
Brokered by City Connections Realty,Condop for sale,1080000,1,1.0,2184.207862,310 E 46th St Apt 23U,"New York, NY 10017","310 E 46th St Apt 23UNew York, NY 10017",New York,New York County,New York,Manhattan,310,"310 E 46th St #23a, New York, NY 10017, USA",40.751918,-73.9698335,13.8924725250259,7.6894662343551055,494.4584344692739,6.205483464215639,0.0004578318837678,0.0004578318837678,0.0312119279482962,0.2213550924335145,0.0990361552477138,0.0168056522113921,New York County,New York,1.0,68.17333841284623
Brokered by RE MAX Real Estate Professionals,Pending,2288000,4,3.0,1788.0,1024 82nd St,"Brooklyn, NY 11228","1024 82nd StBrooklyn, NY 11228",United States,New York,Kings County,Brooklyn,82nd Street,"1024 82nd St, Brooklyn, NY 11228, USA",40.6197363,-74.0177331,14.643189068544666,7.489412083508719,1279.6420581655482,7.155116839092288,0.0022371364653243,0.0016778523489932,0.1698617905042207,0.2406013627835531,0.2129780097411492,0.1419712064937845,New York,Kings County,12.0,303.7128814215466
Brokered by Corcoran Park Avenue South,Co-op for sale,815000,1,1.0,630.0,33 E 22nd St Apt 4F,"New York, NY 10010","33 E 22nd St Apt 4FNew York, NY 10010",New York,New York County,New York,Manhattan,33,"33 E 22nd St #4f, New York, NY 10010, USA",40.7400376,-73.9876681,13.610944619216111,6.447305862541213,1293.6507936507935,7.165996280357026,0.0015873015873015,0.0015873015873015,0.0461038893301814,0.2316633380389942,0.1194959141199788,0.0180927740098092,New York County,New York,1.0,29.045450278014325
"Brokered by JOHN A MAGUIRE REAL ESTATE, LL",House for sale,1875000,3,2.0,1496.0,96 86th St,"Brooklyn, NY 11209","96 86th StBrooklyn, NY 11209",United States,New York,Kings County,Brooklyn,86th Street,"96 86th St, Brooklyn, NY 11209, USA",40.6246037,-74.0368286,14.44411975071984,7.311218384419629,1253.3422459893047,7.134366607392487,0.0020053475935828,0.0013368983957219,0.1715464667419592,0.2592667639549199,0.2229513758012105,0.1429307455785872,New York,Kings County,6.0,256.633514245971
Brokered by Keller Williams Realty NYC Grp,House for sale,700000,3,2.0,1620.0,3610 Corlear Ave,"Bronx, NY 10463","3610 Corlear AveBronx, NY 10463",United States,New York,Bronx County,The Bronx,Corlear Avenue,"3610 Corlear Ave, Bronx, NY 10463, USA",40.8844018,-73.9028342,13.45883704259595,7.390798521735676,432.0987654320988,6.070965797678764,0.0018518518518518,0.0012345679012345,0.1222126723907127,0.2732345252944447,0.1113016086715759,0.1510332729330833,New York,Bronx County,6.0,197.98452927295455
Brokered by E Realty International Corp,Condo for sale,569000,1,1.0,490.0,41-62 Bowne St Unit 11C,"Flushing, NY 11355","41-62 Bowne St Unit 11CFlushing, NY 11355",New York,Queens County,Queens,Flushing,41-62,"41-62 Bowne St #11c, Flushing, NY 11355, USA",40.7576255,-73.8231097,13.251637470576169,6.19644412779452,1161.2244897959183,7.058091111348025,0.0020408163265306,0.0020408163265306,0.1502653889102129,0.1247296879028455,0.0544180942733109,0.162390731830174,Queens County,Queens,1.0,73.63004056600434
Brokered by Prime Realty,Pending,1399000,4,2.0,1800.0,35-12 213th St,"Bayside, NY 11361","35-12 213th StBayside, NY 11361",United States,New York,Queens County,Queens,213th Street,"35-12 213th St, Flushing, NY 11361, USA",40.768361,-73.7747442,14.151268968443643,7.496097345175956,777.2222222222222,6.657012116069523,0.0022222222222222,0.0011111111111111,0.1970079172892251,0.1271053071851815,0.0996224289737953,0.211010325706209,New York,Queens County,8.0,354.6142511206052
Brokered by Corcoran Williamsburg Bedford,Condo for sale,1395000,2,2.0,1003.0,218 Classon Ave,"Brooklyn, NY 11205","218 Classon AveBrooklyn, NY 11205",United States,New York,Kings County,Brooklyn,Classon Avenue,"218 Classon Ave, Brooklyn, NY 11205, USA",40.6930476,-73.9611241,14.148405690083225,6.911747300251674,1390.827517447657,7.238372923337345,0.0019940179461615,0.0019940179461615,0.0906143394092202,0.1901989360816039,0.1209207748344823,0.0693757793943256,New York,Kings County,4.0,90.88618242744786
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,300000,1,1.0,2184.207862,315 E 77th St Apt 4D,"New York, NY 10075","315 E 77th St Apt 4DNew York, NY 10075",New York,New York County,New York,Manhattan,315,"315 E 77th St #4d, New York, NY 10075, USA",40.7719231,-73.955157,12.611541086966117,7.6894662343551055,137.34956513035388,4.929783562970704,0.0004578318837678,0.0004578318837678,0.019552517551706,0.2200263063876954,0.0813094593673497,0.0333848822464616,New York County,New York,1.0,42.7067625583294
Brokered by Brown Harris Stevens,Co-op for sale,479000,1,1.0,2184.207862,335 W 85th St Apt 4A,"Manhattan, NY 10024","335 W 85th St Apt 4AManhattan, NY 10024",New York,New York County,New York,Manhattan,335,"335 W 85th St #4a, New York, NY 10024, USA",40.788879,-73.9794905,13.079457964073546,7.6894662343551055,219.30147232479837,5.394996937057859,0.0004578318837678,0.0004578318837678,0.0101059008133893,0.249675178444416,0.1061684606239089,0.0314583332560703,New York County,New York,1.0,22.073388009197267
Brokered by Compass,Co-op for sale,185000,1,1.0,850.0,3123 Bailey Ave Unit A,"Bronx, NY 10463","3123 Bailey Ave Unit ABronx, NY 10463",United States,New York,Bronx County,The Bronx,Bailey Avenue,"3123 Bailey Ave, Bronx, NY 10463, USA",40.8789917,-73.9020914,12.128116509451258,6.746412128573375,217.64705882352945,5.387458826241036,0.0011764705882352,0.0011764705882352,0.1181999015348555,0.2680880667296694,0.1058859856772886,0.1469557281049268,New York,Bronx County,1.0,100.46991630462718
Brokered by Charles Rutenberg Realty Inc,Co-op for sale,388000,2,2.0,2184.207862,33-26 92 St Unit 3L,"Jackson Heights, NY 11372","33-26 92 St Unit 3LJackson Heights, NY 11372",New York,Queens County,Queens,Jackson Heights,33-26,"33-26 92nd St #3c, Queens, NY 11372, USA",40.7555541,-73.8760424,12.868763195921677,7.6894662343551055,177.63877090192435,5.185365727201047,0.0009156637675356,0.0009156637675356,0.0990643500184031,0.1504882489916431,0.0214433869659163,0.1094849241885374,Queens County,Queens,4.0,216.37713215411603
Brokered by Brp Associates Inc,Co-op for sale,175000,1,1.0,800.0,2232 Brigham St Apt 1J,"Brooklyn, NY 11229","2232 Brigham St Apt 1JBrooklyn, NY 11229",New York,Kings County,Brooklyn,Sheepshead Bay,2232,"2232 Brigham St #1j, Brooklyn, NY 11229, USA",40.5980473,-73.9354323,12.07254696717504,6.68586094706836,218.75,5.392490536565286,0.00125,0.00125,0.188477664832148,0.1631693864687325,0.1891090050224497,0.1676056109459991,Kings County,Brooklyn,1.0,150.78213186571844
Brokered by Hauseit LLC - Hauseit LLC,Co-op for sale,750000,1,1.0,750.0,170 W 81st St Apt 5B,"New York, NY 10024","170 W 81st St Apt 5BNew York, NY 10024",New York,New York County,New York,Manhattan,170,"170 W 81st St #5b, New York, NY 10024, USA",40.7840294,-73.9767127,13.527829818844936,6.621405651764134,1000.0,6.90875477931522,0.0013333333333333,0.0013333333333333,0.0055904960110865,0.2445785890580968,0.1029598323893819,0.0274726464988375,New York County,New York,1.0,4.192872008314919
Brokered by QWEST PROPERTY GROUP INC,House for sale,1525000,3,2.3738608579684373,2572.0,710 E 22nd St,"Brooklyn, NY 11210","710 E 22nd StBrooklyn, NY 11210",United States,New York,Kings County,Brooklyn,East 22nd Street,"710 E 22nd St, Brooklyn, NY 11210, USA",40.6349015,-73.9563944,14.23750562376114,7.852827812281744,592.9237947122862,6.386751019402399,0.0011664074650077,0.0009229630085413,0.148936231970632,0.1784091754187815,0.16417189513924,0.1264925952521001,New York,Kings County,7.121582573905312,383.0639886284656
Brokered by Realty Executives Today,Co-op for sale,259000,2,1.0,2184.207862,84-25 118 St Unit 1B,"Kew Gardens, NY 11418","84-25 118 St Unit 1BKew Gardens, NY 11418",New York,Queens County,Queens,Kew Gardens,8425,"8425 118th St Apt 1d, Kew Gardens, NY 11415, USA",40.7041499,-73.83371,12.464587201678082,7.6894662343551055,118.57845789587218,4.78397270736586,0.0009156637675356,0.0004578318837678,0.1585453196723572,0.0839200931244102,0.0831616567295887,0.1610591114156918,Queens County,Queens,2.0,346.29593371166584
Brokered by Beaudoin Realty Group Inc,Co-op for sale,639000,3,1.0,1050.0,37-33 84 St Unit 31,"Jackson Heights, NY 11372","37-33 84 St Unit 31Jackson Heights, NY 11372",New York,Queens County,Queens,Jackson Heights,3733,"3733 84th St Apt 31, Jackson Heights, NY 11372, USA",40.749516,-73.8822296,13.367661298303677,6.957497370876951,608.5714285714286,6.412756134132686,0.0028571428571428,0.0009523809523809,0.0950979344263519,0.1501788142587404,0.0285938764801136,0.1036183080935022,Queens County,Queens,3.0,99.85283114766956
Brokered by Han Tang Realty Inc.,Multi-family home for sale,919000,6,3.0,1760.0,2039 Continental Ave,"Bronx, NY 10461","2039 Continental AveBronx, NY 10461",United States,New York,Bronx County,The Bronx,Continental Avenue,"2039 Continental Ave, Bronx, NY 10461, USA",40.8529073,-73.830339,13.731042489476511,7.473637108496206,522.1590909090909,6.259885606927513,0.0034090909090909,0.0017045454545454,0.1572096703586977,0.2179600021432575,0.0876549632039743,0.1818854901147732,New York,Bronx County,18.0,276.689019831308
Brokered by Corcoran Park Avenue South,Condo for sale,1995000,1,1.0,826.0,28 E 10th St Apt 1K,"New York, NY 10003","28 E 10th St Apt 1KNew York, NY 10003",New York County,New York,Manhattan,East 10th Street,Devonshire House,"Devonshire House, 28 E 10th St #1k, New York, NY 10003, USA",40.7324605,-73.9936315,14.506155109559108,6.717804695023691,2415.254237288136,7.7899737841839665,0.0012106537530266,0.0012106537530266,0.0553852972592908,0.2340172306743781,0.1276188267948828,0.026802748972822,New York,Other,1.0,45.74825553617424
Brokered by City Realty Group,House for sale,749000,3,2.0,2184.207862,31-10 95th St,"East Elmhurst, NY 11369","31-10 95th StEast Elmhurst, NY 11369",United States,New York,Queens County,Queens,95th Street,"31-10 95th St, Flushing, NY 11369, USA",40.7602045,-73.8739584,13.52649559761195,7.6894662343551055,342.9160809421168,5.840397676862914,0.0013734956513035,0.0009156637675356,0.09990061406622,0.1527321608922366,0.0166955518270558,0.1115633826611982,New York,Queens County,6.0,218.20370666206568
Brokered by COMPASS,Condo for sale,1700000,2,2.0,1135.0,2 Cornelia St Apt 203,"Manhattan, NY 10014","2 Cornelia St Apt 203Manhattan, NY 10014",New York,New York County,New York,Manhattan,2,"2 Cornelia St APT 203, New York, NY 10014, USA",40.7315509,-74.0013914,14.346139397261563,7.035268599281097,1497.797356828194,7.31241830339262,0.0017621145374449,0.0017621145374449,0.0597396881877528,0.2408407653715909,0.1352224451219972,0.0308559797246833,New York County,New York,4.0,67.80454609309952
Brokered by Landseair Real Estate Group,Co-op for sale,130000,3,1.0,422.0,164-20 Highland Ave Unit 8W,"Jamaica, NY 11432","164-20 Highland Ave Unit 8WJamaica, NY 11432",New York,Queens County,Queens,Jamaica,16420,"16420 Highland Ave Apt 8u, Jamaica, NY 11432, USA",40.7102499,-73.79985,11.775297421715829,6.0473721790462776,308.0568720379147,5.733525311864908,0.0071090047393364,0.0023696682464454,0.1861933392203006,0.0722990401735076,0.0997018471745028,0.1916924478168309,Queens County,Queens,3.0,78.57358915096688
"Brokered by Homes R Us Realty of NY, Inc.",House for sale,399998,4,2.0,1252.0,73 Irving Pl,"Staten Island, NY 10304","73 Irving PlStaten Island, NY 10304",United States,New York,Richmond County,Staten Island,Irving Place,"73 Irving Pl, Staten Island, NY 10304, USA",40.6171678,-74.0837135,12.899217326086994,7.133295954896068,319.4872204472844,5.769842401766319,0.0031948881789137,0.0015974440894568,0.200481377387256,0.3065647965097988,0.2636173890301869,0.1716962438118305,New York,Richmond County,8.0,251.00268448884455
Brokered by BESMATCH REAL ESTATE,Multi-family home for sale,699000,3,2.3738608579684373,2034.0,2728 Hone Ave,"Bronx, NY 10469","2728 Hone AveBronx, NY 10469",United States,New York,Bronx County,The Bronx,Hone Avenue,"2728 Hone Ave, Bronx, NY 10469, USA",40.8665092,-73.8574012,13.457407451830088,7.618251097876695,343.65781710914456,5.842552090371831,0.0014749262536873,0.0011670899006727,0.1410930952459419,0.2387631966741972,0.091133577160566,0.1678795670892708,New York,Bronx County,7.121582573905312,286.9833557302458
Brokered by Corcoran Park Avenue South,Co-op for sale,1195000,2,2.0,2184.207862,25 W 13th St Apt 1ON,"New York, NY 10011","25 W 13th St Apt 1ONNew York, NY 10011",New York,New York County,New York,Manhattan,25,"25 W 13th St #1a, New York, NY 10011, USA",40.7361476,-73.9955368,13.99365758016748,7.6894662343551055,547.1091011025762,6.306474356735552,0.0009156637675356,0.0009156637675356,0.0528848532190413,0.2372231633293868,0.1281871750995391,0.0240471357961795,New York County,New York,4.0,115.51151218174616
Brokered by Corcoran Park Slope,Pending,1500000,3,2.0,2184.207862,95 Pierrepont St # 1CD,"Brooklyn, NY 11201","95 Pierrepont St # 1CDBrooklyn, NY 11201",New York,Kings County,Brooklyn,Brooklyn Heights,95,"95 Pierrepont St #1c, Brooklyn, NY 11201, USA",40.6955436,-73.9936975,14.220976332738882,7.6894662343551055,686.7478256517693,6.533422238261001,0.0013734956513035,0.0009156637675356,0.090400556896567,0.2223165539207786,0.1447285574004306,0.0629920701930819,Kings County,Brooklyn,6.0,197.45360710266007
Brokered by COMPASS,Townhouse for sale,6995000,6,5.0,3552.0,74 Macdougal St,"Manhattan, NY 10012","74 Macdougal StManhattan, NY 10012",United States,New York,New York County,New York,MacDougal Street,"74 MacDougal St, New York, NY 10012, USA",40.7283165,-74.0017116,15.760706309040964,8.175547596021026,1969.313063063063,7.58594772436678,0.0016891891891891,0.0014076576576576,0.0627071734876459,0.239945866659146,0.1366404378169558,0.0338219772752862,New York,New York County,30.0,222.73588022811845
Brokered by One Realty Global Corp,Condo for sale,380000,3,1.0,393.0,1548 72nd St Unit 1,"Brooklyn, NY 11228","1548 72nd St Unit 1Brooklyn, NY 11228",New York,Kings County,Brooklyn,Bensonhurst,1548,"1548 72nd St #1, Brooklyn, NY 11228, USA",40.6184843,-74.0001507,12.847929163278051,5.976350909297934,966.9211195928754,6.875150595932358,0.0076335877862595,0.0025445292620865,0.1671420704579795,0.2232197785524057,0.2025081062994329,0.1402828341493756,Kings County,Brooklyn,3.0,65.68683368998595
Brokered by Keller Williams NYC,Condo for sale,2395000,4,3.0,2155.0,42 Saint Marks Pl Apt 1,"Brooklyn, NY 11217","42 Saint Marks Pl Apt 1Brooklyn, NY 11217",New York,Kings County,Brooklyn,Boerum Hill,42,"42 St Marks Pl APT 1, Brooklyn, NY 11217, USA",40.6820512,-73.9811684,14.6888942063636,7.676009932028887,1111.368909512761,7.014247172951574,0.0018561484918793,0.0013921113689095,0.1015392977127589,0.2071169606285353,0.1431131049904289,0.0760722221313465,Kings County,Brooklyn,12.0,218.81718657099557
Brokered by Bond New York- Columbus Circle,Co-op for sale,699000,2,1.0,800.0,7 W 92nd St Apt 5G,"New York, NY 10025","7 W 92nd St Apt 5GNew York, NY 10025",New York,New York County,New York,Manhattan,7,"7 W 92nd St #5g, New York, NY 10025, USA",40.7896573,-73.9673229,13.457407451830088,6.68586094706836,873.75,6.773938131247798,0.0025,0.00125,0.0076177482040319,0.2404479036042981,0.0941908295308033,0.036504679257597,New York County,New York,2.0,6.094198563225574
Brokered by COMPASS,Condo for sale,1250000,2,2.0,1434.0,380 Lenox Ave Unit 4B,"Manhattan, NY 10027","380 Lenox Ave Unit 4BManhattan, NY 10027",New York,New York County,New York,Manhattan,380,"380 Lenox Ave #4b, New York, NY 10037, USA",40.810446,-73.943187,14.038654909278163,7.268920128193722,871.6875871687587,6.77157763058783,0.00139470013947,0.00139470013947,0.0391475655054073,0.2363558480025387,0.0768906696875505,0.0673867411661983,New York County,New York,4.0,56.13760893475408
