PRICE,BEDS,BATH,PROPERTYSQFT,LOCALITY,SUBLOCALITY,LATITUDE,LONGITUDE,PRICE_CAT
300000,2,1.0,2184.207862,Bronx County,The Bronx,40.8248699,-73.9229829,1
495000,2,2.0,1100.0,Kings County,Brooklyn,40.6123382,-74.0356075,2
535000,3,2.0,1350.0,Queens County,Queens,40.7607942,-73.8258766,2
599999,3,2.0,2184.207862,New York,Kings County,40.6494096,-73.9332856,2
990000,2,2.0,960.0,Kings County,Brooklyn,40.6900217,-73.945006,3
1528000,4,2.0,2184.207862,New York,Queens County,40.757398,-73.7979996,4
1289000,4,4.0,2184.207862,New York,Queens County,40.7445255,-73.7137434,4
1215000,13,7.0,5250.0,New York,Bronx County,40.823763,-73.8695469,4
7750000,3,2.3738608579684373,3375.0,New York,Kings County,40.629467,-73.994672,5
425000,3,2.0,1300.0,Queens County,Queens,40.7379227,-73.8470718,2
169000,1,1.0,2184.207862,Queens County,Queens,40.7759232,-73.9087334,1
350000,3,2.0,1137.0,Richmond County,Staten Island,40.579062,-74.1076165,1
1425000,5,4.0,2184.207862,New York,Queens County,40.7399679,-73.826261,4
3950000,3,2.0,2184.207862,New York County,New York,40.7278206,-73.9943458,5
1399000,6,5.0,2500.0,New York,Queens County,40.6717866,-73.7955639,4
1449000,3,4.0,3600.0,New York,Richmond County,40.613153,-74.1076394,4
1195000,11,6.0,2184.207862,New York,Bronx County,40.8526383,-73.8850533,4
169000,1,1.0,850.0,Queens County,Queens,40.7106599,-73.7986899,1
1175000,2,2.0,1115.0,Kings County,Brooklyn,40.6915139,-73.935444,4
500000,5,3.0,2472.0,New York,Kings County,40.6339137,-73.9982004,2
90000,1,1.0,450.0,Bronx County,The Bronx,40.8423705,-73.9234444,1
709999,4,2.0,2184.207862,New York,Queens County,40.6736664,-73.7504403,3
1199000,3,1.0,2726.0,New York,Richmond County,40.5837427,-74.0909372,4
800000,3,1.0,916.0,New York,New York County,40.7067114,-74.010457,3
299000,3,1.0,650.0,Queens County,Queens,40.7533589,-73.8250479,1
1150000,3,2.3738608579684373,1376.0,New York,Kings County,40.6149237,-73.9789281,4
1100000,5,3.0,2192.0,New York,Queens County,40.6500222,-73.844778,4
900000,5,3.0,2487.0,New York,Bronx County,40.8533225,-73.9171752,3
399000,1,1.0,2184.207862,Queens County,Queens,40.721991,-73.8393784,1
1950000,2,2.0,1350.0,New York County,New York,40.7790487,-73.984824,5
2545000,6,2.0,3277.0,New York,Kings County,40.6065609,-73.906028,5
599999,3,2.0,1360.0,New York,Richmond County,40.613911,-74.133028,2
854000,6,2.0,2184.207862,New York,Bronx County,40.8655935,-73.8916669,3
420000,1,1.0,668.0,Kings County,Brooklyn,40.5783101,-73.9670934,2
528000,2,2.0,2184.207862,New York,Queens County,40.6850187,-73.7977904,2
2950000,3,2.0,1709.0,Kings County,Brooklyn,40.6935342,-74.0002618,5
309000,6,2.0,2184.207862,New York,Queens County,40.5980695,-73.7632649,1
3995000,3,2.0,2184.207862,New York County,New York,40.7379419,-73.9907264,5
7500000,3,4.0,3050.0,New York,Kings County,40.6883185,-73.9686154,5
1525000,3,2.0,1650.0,New York,Kings County,40.6242186,-74.0088847,4
699999,6,2.3738608579684373,2184.207862,New York,Bronx County,40.8524948,-73.9151397,3
550000,2,2.0,721.0,Queens County,Queens,40.7301358,-73.871999,2
1195000,4,4.0,2688.0,New York,Richmond County,40.6296431,-74.1005274,4
519000,3,2.0,1200.0,New York,Queens County,40.651735,-73.830298,2
7995000,3,4.0,4412.0,New York,New York County,40.7449246,-73.9836051,5
839000,3,2.0,1376.0,New York,Kings County,40.5905451,-73.9910402,3
208000,1,1.0,610.0,New York County,New York,40.7398044,-73.9980373,1
1499000,6,2.0,3144.0,New York,Kings County,40.629498,-74.02725,4
300000,2,1.0,900.0,Richmond County,Staten Island,40.6479387,-74.0852701,1
2795000,2,2.0,1372.0,New York,Manhattan,40.7716812,-73.9815796,5
799000,5,3.0,1800.0,New York,Kings County,40.6336127,-73.9276041,3
2050000,6,6.0,5600.0,New York,Richmond County,40.5856353,-74.1068594,5
399000,1,1.0,2184.207862,New York County,New York,40.7797181,-73.9566929,1
549000,3,2.0,1092.0,New York,Richmond County,40.6221107,-74.1499982,2
3595000,6,3.0,2184.207862,New York,Kings County,40.6108399,-73.9647401,5
574999,3,2.0,1040.0,New York,Richmond County,40.6194786,-74.077813,2
1495000,2,2.0,1098.0,Kings County,Brooklyn,40.702357,-73.9892037,4
918888,3,2.0,2184.207862,New York,Queens County,40.760703,-73.880887,3
1550000,12,7.0,3000.0,New York,Richmond County,40.5083446,-74.2299349,4
299000,1,1.0,750.0,Kings County,Brooklyn,40.636031,-74.0365302,1
2250000,4,3.0,2184.207862,New York,New York County,40.7830893,-73.9713177,5
849500,2,2.0,975.0,New York County,New York,40.7946402,-73.9434163,3
849000,5,3.0,2460.0,New York,Queens County,40.5939428,-73.7748361,3
699000,3,3.0,2835.0,New York,Kings County,40.6324811,-73.9306778,3
1100000,1,2.0,890.0,New York County,New York,40.7598542,-73.9874427,4
5000000,2,2.0,2522.0,New York County,New York,40.7242452,-74.0008671,5
950000,9,7.0,3316.0,New York,Bronx County,40.8512643,-73.8944397,3
628000,3,2.0,1097.0,Kings County,Brooklyn,40.6449894,-74.0196153,2
2900000,5,2.3738608579684373,6707.0,New York,Richmond County,40.6000344,-74.1064235,5
275000,1,1.0,694.0,Queens County,Queens,40.7102499,-73.81917,1
4395000,6,4.0,2700.0,New York County,New York,40.7822272,-73.9575194,5
6500000,2,2.0,2184.207862,New York County,New York,40.778004,-73.962547,5
325000,3,1.0,622.0,New York County,New York,40.8192151,-73.9544658,1
25000000,5,6.0,4089.0,New York County,New York,40.7481933,-74.006941,5
3000000,24,16.0,12720.0,Kings County,Brooklyn,40.64958,-73.934815,5
1288000,5,2.0,2375.0,New York,Kings County,40.6042803,-74.0030547,4
15500000,5,5.0,4193.0,New York County,New York,40.7766637,-73.9615947,5
975000,2,2.0,2184.207862,New York County,New York,40.7795544,-73.9848893,3
600000,1,1.0,715.0,New York County,New York,40.8043692,-73.964408,2
569000,1,1.0,490.0,Queens County,Queens,40.7576255,-73.8231097,2
950000,1,1.0,621.0,New York,New York County,40.7986579,-73.9679035,3
209000,1,1.0,658.0,Bronx County,The Bronx,40.8391003,-73.8566691,1
297000,1,1.0,800.0,Queens County,Queens,40.7322799,-73.85181,1
1300000,3,2.0,2184.207862,New York,Bronx County,40.8109146,-73.853921,4
249999,1,1.0,596.0,Richmond County,Staten Island,40.6299335,-74.0999243,1
420000,1,1.0,2184.207862,New York County,New York,40.7661564,-73.9700846,2
385000,2,2.0,2184.207862,Queens County,Queens,40.7839472,-73.774951,1
225000,2,1.0,789.0,Richmond County,Staten Island,40.6189484,-74.1071576,1
1750000,7,3.0,4065.0,New York,Queens County,40.7721299,-73.8960008,4
349999,2,1.0,873.0,Kings County,Brooklyn,40.5844399,-73.9316116,1
169999,1,1.0,2184.207862,Queens County,Queens,40.6661012,-73.8471882,1
250000,3,1.0,2184.207862,Queens County,Queens,40.7493341,-73.8834178,1
549000,5,3.0,496.0,New York,Bronx County,40.8679701,-73.836565,2
849000,3,2.0,2184.207862,New York,Queens County,40.7398873,-73.8506134,3
305000,2,1.0,2184.207862,Queens County,Queens,40.783465,-73.7990603,1
202000,2,1.0,1453.0,Queens County,Queens,40.7802813,-73.7818912,1
189000,1,1.0,2184.207862,Queens County,Queens,40.7055595,-73.8012395,1
278500,2,1.0,2184.207862,Queens County,Queens,40.7267837,-73.8587799,1
760000,2,2.3738608579684373,2337.0,New York,Richmond County,40.5148559,-74.2032529,3
2150000,2,2.0,2184.207862,New York County,New York,40.7479844,-73.9728389,5
849000,2,1.0,800.0,Kings County,Brooklyn,40.6662599,-73.9870141,3
3450000,6,4.0,4400.0,New York,New York County,40.8177498,-73.9430199,5
5000000,2,2.0,1780.0,New York County,New York,40.7592091,-73.9760875,5
300000,3,1.0,1200.0,Kings County,Brooklyn,40.5862693,-73.9407123,1
599000,2,2.0,1350.0,New York County,New York,40.7868163,-73.9557515,2
800000,5,2.3738608579684373,1584.0,New York,Richmond County,40.6375111,-74.0852471,3
999000,3,1.0,2184.207862,New York County,New York,40.7983784,-73.9712947,4
385000,1,1.0,2184.207862,Kings County,Brooklyn,40.6249201,-74.0404698,1
1995000,2,2.0,1200.0,New York County,New York,40.773416,-73.979787,5
659000,1,1.0,440.0,Kings County,Brooklyn,40.6867525,-73.996485,2
1250000,2,2.0,2184.207862,New York County,New York,40.7385938,-73.9863188,4
5495000,5,4.0,4296.0,New York,Kings County,40.6729621,-73.9751283,5
1200000,3,2.3738608579684373,2184.207862,New York,Kings County,40.6260506,-74.0258346,4
2095000,4,4.0,3223.0,New York,Queens County,40.7200361,-73.8007029,5
2300000,6,2.3738608579684373,4346.0,New York,Richmond County,40.5274146,-74.179841,5
829999,3,2.3738608579684373,1380.0,New York,Richmond County,40.5637062,-74.149755,3
1139000,3,2.0,1800.0,Queens County,Queens,40.7201292,-73.8398387,4
172800,1,1.0,750.0,Kings County,Brooklyn,40.6149015,-73.9185548,1
599999,2,2.0,1048.0,New York,Bronx County,40.8648218,-73.8430463,2
1088888,3,4.0,1320.0,New York,Kings County,40.6090909,-73.9762651,4
10975000,3,4.0,2184.207862,New York,Kings County,40.6963652,-73.9941542,5
518000,1,1.0,2184.207862,New York,Queens County,40.7188694,-73.8111217,2
1598000,4,4.0,2184.207862,New York,Queens County,40.7392152,-73.8301205,4
1695000,2,2.0,1117.0,Kings County,Brooklyn,40.7169665,-73.94377,4
559900,2,1.0,1217.0,New York,Queens County,40.6609023,-73.8371049,2
771770,2,2.0,710.0,Queens County,Queens,40.7639577,-73.8325965,3
1338000,3,2.0,2082.0,Richmond County,Staten Island,40.6403656,-74.0737574,4
259000,2,1.0,2184.207862,Queens County,Queens,40.7041499,-73.83371,1
549999,3,2.0,1677.0,Richmond County,Staten Island,40.6280768,-74.1576108,2
1325000,5,2.0,2208.0,New York,Kings County,40.6697911,-73.9348558,4
339000,1,1.0,910.0,Queens County,Queens,40.7244239,-73.8511076,1
915999,5,3.0,2184.207862,New York,Queens County,40.7618985,-73.8758538,3
255000,1,1.0,2184.207862,New York,Queens County,40.755562,-73.7316684,1
1698888,10,6.0,3025.0,New York,Queens County,40.7602485,-73.8124754,4
10850000,4,2.3738608579684373,13000.0,New York,New York County,40.765596,-73.967349,5
220500,2,1.0,900.0,Richmond County,Staten Island,40.6481488,-74.0847983,1
850000,2,2.0,1005.0,New York County,New York,40.856444,-73.9377616,3
850000,3,2.0,1090.0,New York,Richmond County,40.5952951,-74.1039687,3
995000,3,2.0,1300.0,New York County,New York,40.776763,-73.9625093,3
69000,1,1.0,850.0,Bronx County,The Bronx,40.8366623,-73.9239586,1
825000,3,2.0,2184.207862,Queens County,Queens,40.7407971,-73.9021337,3
6995000,4,4.0,2184.207862,New York County,New York,40.7789146,-73.9619806,5
439000,1,1.0,2184.207862,New York County,New York,40.7770851,-73.9541834,2
1495000,4,2.3738608579684373,3000.0,New York,Richmond County,40.5247627,-74.1681035,4
998000,3,2.0,2184.207862,New York,Queens County,40.7288044,-73.7772174,4
400000,3,1.0,2184.207862,New York County,New York,40.7770746,-73.9824749,1
2265000,2,2.0,1123.0,New York County,New York,40.710456,-73.991235,5
800000,1,1.0,2184.207862,New York County,New York,40.7486602,-73.9720523,3
1700000,2,2.0,1580.0,Kings County,Brooklyn,40.6763522,-73.9543474,4
980000,3,4.0,2700.0,New York,Kings County,40.586018,-73.9252126,3
749000,3,1.0,1644.0,New York,Richmond County,40.6267035,-74.1052076,3
1075000,3,4.0,2740.0,Bronx County,The Bronx,40.8125317,-73.8239933,4
228500,1,1.0,750.0,Queens County,Queens,40.7115099,-73.82872,1
2473888,4,6.0,5600.0,New York,Richmond County,40.5464716,-74.1880551,5
799000,3,2.3738608579684373,2184.207862,New York,Richmond County,40.552406,-74.1441129,3
315000,1,1.0,850.0,Queens County,Queens,40.7520799,-73.88188,1
479000,1,1.0,2184.207862,New York County,New York,40.788879,-73.9794905,2
995000,1,1.0,971.0,Kings County,Brooklyn,40.6725244,-73.9631215,3
650000,2,2.0,1200.0,Queens County,Queens,40.7216499,-73.84119,2
875000,2,2.0,1214.0,New York,Queens County,40.7565472,-73.7339718,3
270000,2,1.0,700.0,Queens County,Queens,40.7769221,-73.9073482,1
699000,3,2.0,2040.0,New York,Bronx County,40.8247339,-73.8794549,3
455000,1,1.0,725.0,New York County,New York,40.7760324,-73.9487922,2
198000,1,1.0,1000.0,New York,Richmond County,40.6189484,-74.1071576,1
898888,5,2.0,1550.0,New York,Queens County,40.7282381,-73.7158123,3
1299000,11,8.0,4560.0,New York,Bronx County,40.8512668,-73.8314532,4
1389000,7,2.0,2184.207862,New York,Kings County,40.5943151,-73.9602134,4
595000,1,1.0,2184.207862,New York County,New York,40.8540347,-73.9393276,2
598125,2,1.0,655.0,Queens County,Queens,40.7427705,-73.8727516,2
950000,3,2.3738608579684373,2500.0,New York,New York County,40.8507355,-73.9311387,3
920000,5,3.0,2640.0,New York,Bronx County,40.8486686,-73.8351692,3
495000,2,1.0,800.0,Queens County,Queens,40.7045515,-73.8356118,2
1299000,4,2.0,2080.0,New York,Kings County,40.6347105,-74.0342611,4
450000,4,3.0,2184.207862,New York,Bronx County,40.8904909,-73.8606171,2
14995000,6,2.3738608579684373,8500.0,Kings County,Brooklyn,40.6935342,-74.0002618,5
719999,3,2.0,2184.207862,New York,Queens County,40.754545,-73.859675,3
2600000,5,4.0,3024.0,New York,Queens County,40.7780417,-73.7739629,5
1388000,4,2.0,2520.0,New York,Kings County,40.620978,-73.957202,4
350000,3,2.3738608579684373,2184.207862,New York,Bronx County,40.8585142,-73.8918995,1
425000,3,1.0,2184.207862,New York County,New York,40.7957436,-73.9699861,2
868000,3,2.0,1690.0,New York,Queens County,40.7187347,-73.875063,3
1175000,3,3.0,2774.0,New York,Richmond County,40.6069353,-74.0933004,4
499000,2,1.0,2184.207862,Kings County,Brooklyn,40.7109875,-73.9577649,2
440000,2,1.0,2184.207862,Kings County,Brooklyn,40.6733835,-73.9300041,2
1100000,2,1.0,988.0,New York County,New York,40.7981209,-73.9726033,4
10995000,7,6.0,9000.0,New York,New York County,40.7858802,-73.9811894,5
735000,3,2.0,2184.207862,New York,Queens County,40.6787631,-73.8121482,3
640000,2,1.0,2184.207862,United States,New York,40.7301239,-73.9834424,2
1950000,3,3.0,1300.0,New York County,New York,40.7770634,-73.9522998,5
250000,3,1.0,2184.207862,New York County,New York,40.7992319,-73.9526079,1
1698000,4,4.0,3620.0,New York,Richmond County,40.5357703,-74.1849822,4
555000,1,1.0,649.0,Queens County,Queens,40.7206509,-73.808539,2
780000,3,2.0,1900.0,New York,Queens County,40.7742555,-73.7407295,3
349900,1,1.0,651.0,Richmond County,Staten Island,40.5902064,-74.0958034,1
275000,1,1.0,850.0,Kings County,Brooklyn,40.6056272,-73.943238,1
325000,2,2.0,2184.207862,Bronx County,The Bronx,40.8890553,-73.9033819,1
499000,3,2.0,1450.0,New York,Richmond County,40.629123,-74.0811056,2
1380000,4,2.0,2520.0,New York,Kings County,40.6217919,-74.0343844,4
305000,1,1.0,750.0,Kings County,Brooklyn,40.6347271,-74.036817,1
330000,1,2.0,2184.207862,New York County,New York,40.7595774,-73.964779,1
1348000,5,2.0,2184.207862,New York,Queens County,40.7462947,-73.8595834,4
5750000,3,2.0,2223.0,New York County,New York,40.736608,-73.9822819,5
2500000,3,2.3738608579684373,2184.207862,New York,Kings County,40.578639,-73.965449,5
17500000,7,4.0,6300.0,New York County,New York,40.7193658,-74.0072206,5
2499000,5,4.0,1340.0,New York,Kings County,40.6962962,-73.9720502,5
360000,3,1.0,2184.207862,New York County,New York,40.7654118,-73.9852527,1
845000,3,2.0,2184.207862,Queens County,Queens,40.7095418,-73.8286658,3
632000,4,2.0,1496.0,New York,Richmond County,40.5533858,-74.1974018,2
1175000,6,5.0,2184.207862,New York,Queens County,40.6820237,-73.800217,4
200000,1,2.3738608579684373,637.0,New York,Bronx County,40.8389649,-73.8613485,1
749000,3,2.0,1480.0,New York,Bronx County,40.8534458,-73.8484651,3
2695000,3,2.0,1950.0,New York,Kings County,40.7135237,-73.942354,5
550000,3,2.0,2184.207862,New York,Queens County,40.6628113,-73.8453503,2
345000,1,1.0,900.0,Queens County,Queens,40.7606023,-73.8222658,1
1399999,2,2.0,1041.0,New York County,New York,40.7462651,-73.972462,4
689000,1,1.0,1000.0,New York County,New York,40.7548672,-73.964448,2
1225000,4,2.0,2184.207862,Queens County,Queens,40.7535399,-73.8868899,4
1395000,2,2.0,1065.0,Queens County,Queens,40.7417206,-73.9554071,4
450000,3,2.3738608579684373,2184.207862,New York,Queens County,40.681047,-73.754428,2
370000,2,1.0,800.0,Kings County,Brooklyn,40.6033288,-74.0160805,1
465000,2,2.0,1048.0,New York,Richmond County,40.5636372,-74.1009652,2
1450000,2,1.0,2184.207862,New York,New York County,40.7355671,-74.0044939,4
750000,3,2.0,1027.0,New York County,New York,40.7929253,-73.9404138,3
995000,4,2.0,2200.0,New York,Richmond County,40.6146934,-74.0996097,3
219000,1,1.0,2184.207862,Queens County,Queens,40.7617299,-73.79176,1
11500000,5,5.0,5276.0,New York,New York County,40.7198832,-74.0033836,5
430000,2,2.0,1200.0,Bronx County,The Bronx,40.8830657,-73.9206428,2
385000,2,2.0,1100.0,Bronx County,The Bronx,40.8827696,-73.9148245,1
225000,3,1.0,2184.207862,Kings County,Brooklyn,40.6939582,-73.9943695,1
729000,3,3.0,1800.0,New York,Kings County,40.6391205,-73.9112362,3
800000,3,2.0,2184.207862,New York,Queens County,40.71593,-73.8858453,3
1090000,3,3.0,1295.0,Kings County,Brooklyn,40.6260941,-73.9815074,4
295000,1,1.0,2184.207862,New York,Queens County,40.7325379,-73.8601516,1
309000,1,2.0,1074.0,Queens County,Queens,40.7577974,-73.7159601,1
750000,3,4.0,2184.207862,New York,Kings County,40.6463635,-73.9325263,3
975000,2,2.0,1270.0,New York County,New York,40.8370331,-73.9477948,3
560000,1,1.0,700.0,New York County,New York,40.7467649,-73.976998,2
1648000,3,4.0,1751.0,New York,Queens County,40.7179519,-73.8427778,4
1175000,3,2.3738608579684373,2184.207862,New York,Kings County,40.5790606,-73.9612505,4
3900000,5,3.0,2184.207862,New York,Queens County,40.6632544,-73.7626214,5
338000,1,1.0,800.0,Queens County,Queens,40.7282606,-73.852283,1
285000,2,1.0,1380.0,New York,Queens County,40.7128326,-73.7435779,1
479900,1,1.0,550.0,New York County,New York,40.7934089,-73.9407833,2
9000000,5,4.0,17860.0,New York,Kings County,40.7113609,-73.9608466,5
895000,2,1.0,2184.207862,New York County,New York,40.7443407,-74.0016248,3
1280000,9,6.0,2184.207862,New York,Queens County,40.7468366,-73.8644973,4
124900,1,1.0,676.0,Bronx County,The Bronx,40.880833,-73.8758596,1
2195000,3,4.0,2184.207862,New York,Kings County,40.6679746,-73.9903952,5
229000,2,1.0,950.0,Bronx County,The Bronx,40.8995193,-73.8623678,1
949900,3,2.0,1940.0,New York,Kings County,40.6006625,-73.9808106,3
278999,1,1.0,2184.207862,New York,Queens County,40.7601741,-73.728329,1
399000,1,1.0,750.0,Kings County,Brooklyn,40.614285,-74.0315729,1
100000,3,1.0,445.0,Queens County,Queens,40.711337,-73.789277,1
25000000,6,6.0,2184.207862,New York,New York County,40.7659809,-73.9689839,5
920000,5,4.0,2184.207862,New York,Kings County,40.6502862,-73.9343518,3
1875000,3,2.0,1496.0,New York,Kings County,40.6246037,-74.0368286,4
700000,2,2.0,1124.0,Queens County,Queens,40.7942255,-73.7950678,3
2150000,2,2.0,2184.207862,New York County,New York,40.7805609,-73.9608663,5
699000,6,2.0,2184.207862,New York,Kings County,40.6373525,-73.9344092,3
1500000,3,2.0,2184.207862,Kings County,Brooklyn,40.6955436,-73.9936975,4
799000,7,2.0,2296.0,New York,Bronx County,40.8333931,-73.8727914,3
150000,3,2.3738608579684373,2184.207862,New York,Richmond County,40.6170275,-74.0893192,1
695000,3,2.0,1926.0,New York,Kings County,40.6713641,-73.8673475,2
220000,3,1.0,2184.207862,New York County,New York,40.8590729,-73.9322176,1
765000,3,4.0,1888.0,New York,Richmond County,40.6311627,-74.1422028,3
2300000,3,2.3738608579684373,21000.0,New York,Bronx County,40.878193,-73.8818068,5
5500000,4,4.0,2670.0,New York County,New York,40.7250022,-73.9938611,5
1150000,12,6.0,4125.0,New York,Kings County,40.702987,-73.9273005,4
589999,4,2.0,1680.0,New York,Richmond County,40.6314894,-74.1348461,2
329000,1,1.0,820.0,Queens County,Queens,40.7157399,-73.83672,1
850000,3,2.3738608579684373,2160.0,New York,Richmond County,40.5931048,-74.0663488,3
